job_name,submit_time,origin,assigned,k,duration,latency_ms,carbon_g,dropped
j_128602,1524733.7,Japan,US_West,4,110.2,109.0,5.999777777775242,False
j_073897,1524795.2,Germany,US_West,1,12351.7,153.0,350.3694444444452,False
j_128607,1524851.3,Japan,US_West,1,7012.6,109.0,242.7026111111116,False
j_092102,1524947.3,Korea,US_West,5,10.3,134.0,0.560777777780313,False
j_055626,1525142.5,France,France,1,14234.6,0.0,145.64738888888982,False
j_055601,1525211.0,France,US_East,2,1052.3,90.0,66.06105555555848,False
j_000874,1525262.3,US_West,US_West,5,6.4,0.0,0.3484444444393739,False
j_110397,1525570.6,India,US_West,5,14.7,225.0,0.800333333330798,False
j_037397,1525634.9,US_East,US_West,1,21600.0,74.0,488.84113888889226,False
j_073890,1526404.0,Germany,France,1,4101.8,12.0,43.29677777777827,False
j_073879,1527310.4,Germany,US_East,5,2.3,95.0,0.1392777777805976,False
j_037351,1527654.5,US_East,US_West,4,13.3,74.0,0.4359444444459708,False
j_000897,1528005.3,US_West,US_East,2,1033.0,74.0,62.55388888888889,False
j_000869,1528246.9,US_West,US_East,3,197.6,74.0,11.965777777783417,False
j_128624,1528262.7,Japan,France,4,47.5,228.0,0.5013888888888889,False
j_037396,1528271.0,US_East,France,5,4.4,90.0,0.04644444444346138,False
j_019110,1528284.8,US_Central,US_West,5,7.7,39.0,0.25238888888736255,False
j_110378,1528291.8,India,US_West,1,4171.4,225.0,109.3603333333308,False
j_092130,1528452.4,Korea,France,2,1775.4,238.0,18.74033333333235,False
j_073873,1528519.0,Germany,France,4,4.8,12.0,0.050666666667158196,False
j_110358,1528556.1,India,US_West,4,101.6,225.0,3.330222222225275,False
j_073871,1528965.4,Germany,US_West,1,9047.2,153.0,194.80955555555605,False
j_019125,1529229.9,US_Central,US_West,4,10.0,39.0,0.3277777777777778,False
j_128643,1529688.4,Japan,US_West,3,166.7,109.0,5.4640555555540296,False
j_092148,1529787.9,Korea,France,4,25.5,238.0,0.26916666666666667,False
j_019130,1529968.8,US_Central,France,5,3.8,113.0,0.04011111111160264,False
j_128638,1529985.3,Japan,US_East,5,8.6,172.0,0.5207777777834175,False
j_037369,1530259.3,US_East,France,5,3.5,90.0,0.036944444444444446,False
j_055605,1530518.2,France,US_Central,1,13096.2,113.0,720.6967777777749,False
j_037353,1530549.2,US_East,US_West,5,5.2,74.0,0.11266666666565774,False
j_073885,1530603.8,Germany,US_West,4,42.6,153.0,0.9230000000020179,False
j_037391,1530610.4,US_East,US_Central,4,16.3,38.0,0.8602777777802354,False
j_037382,1531014.1,US_East,France,4,25.7,90.0,0.27127777777728623,False
j_128619,1531114.3,Japan,US_West,1,401.1,109.0,8.690500000002018,False
j_055639,1531292.5,France,US_West,5,3.5,146.0,0.07583333333333334,False
j_110393,1531683.3,India,US_West,1,2557.6,225.0,53.63438888889052,False
j_128641,1531848.7,Japan,France,1,9234.9,228.0,93.47949999999902,False
j_055618,1531952.1,France,US_Central,1,2200.3,113.0,117.0476111111138,False
j_000879,1532127.9,US_West,US_Central,4,103.7,39.0,5.473055555553098,False
j_037376,1532159.4,US_East,France,4,37.0,90.0,0.39055555555555554,False
j_073876,1532331.3,Germany,US_Central,1,4406.5,125.0,237.79494444444452,False
j_037380,1532389.5,US_East,US_Central,5,11.2,38.0,0.5911111111086534,False
j_019103,1532406.7,US_Central,US_Central,1,8057.3,0.0,441.2197222222247,False
j_037399,1532459.3,US_East,France,4,33.3,90.0,0.35150000000049153,False
j_000859,1532706.8,US_West,France,3,246.8,146.0,2.6051111111116025,False
j_000883,1532785.5,US_West,US_Central,5,2.9,39.0,0.15305555555064024,False
j_092122,1532896.1,Korea,France,2,3110.0,238.0,31.491055555555505,False
j_037370,1533293.4,US_East,France,5,6.4,90.0,0.06755555555457249,False
j_128632,1533676.0,Japan,France,1,3542.9,228.0,35.42899999999907,False
j_128601,1534076.6,Japan,France,1,1038.9,228.0,10.388999999999069,False
j_037356,1534701.3,US_East,France,5,9.1,90.0,0.09100000000093132,False
j_019142,1534939.2,US_Central,France,5,3.6,113.0,0.03600000000093132,False
j_000858,1535767.2,US_West,France,3,236.8,146.0,2.3680000000004657,False
j_110356,1536016.4,India,US_West,1,4856.0,225.0,89.68422222222227,False
j_092125,1536103.5,Korea,France,2,2444.4,238.0,24.44399999999907,False
j_037360,1536395.2,US_East,US_West,5,4.1,74.0,0.0774444444462036,False
j_000865,1536598.5,US_West,France,5,3.5,146.0,0.035,False
j_037361,1536829.7,US_East,US_West,5,10.0,74.0,0.18888888888888888,False
j_000885,1536995.4,US_West,US_West,5,12.7,0.0,0.2398888888880093,False
j_019115,1537020.1,US_Central,US_West,4,35.3,39.0,0.6667777777786573,False
j_037398,1537049.1,US_East,France,4,34.9,90.0,0.34899999999906867,False
j_037379,1537634.1,US_East,US_Central,4,24.1,38.0,1.3455833333385332,False
j_037374,1537642.0,US_East,US_West,5,4.3,74.0,0.07883333333418704,False
j_019145,1538073.7,US_Central,US_Central,5,10.1,0.0,0.5639166666718666,False
j_037393,1538136.2,US_East,France,2,346.2,90.0,3.4619999999995343,False
j_019112,1538538.8,US_Central,US_Central,3,498.4,0.0,27.827333333328134,False
j_000868,1538545.5,US_West,US_West,3,84.3,0.0,1.5455000000008536,False
j_092131,1538565.2,Korea,France,1,1555.9,238.0,15.558999999999068,False
j_073856,1538615.4,Germany,US_West,1,3251.5,153.0,59.61083333333333,False
j_110351,1538738.3,India,US_East,1,21600.0,204.0,1290.8546796572225,False
j_110376,1538765.8,India,France,5,8.2,137.0,0.08199999999953433,False
j_019116,1538831.0,US_Central,France,5,19.6,113.0,0.19600000000093132,False
j_092149,1539149.8,Korea,US_West,2,2170.0,134.0,39.78333333333333,False
j_110385,1539211.0,India,US_Central,2,14400.0,244.0,884.3097222222223,False
j_000872,1539314.0,US_West,France,4,30.6,146.0,0.3060000000009313,False
j_073883,1539357.9,Germany,France,2,1109.5,12.0,11.095,False
j_110388,1539424.5,India,US_Central,1,4642.8,244.0,263.76091666666935,False
j_055606,1539573.7,France,US_West,4,16.3,146.0,0.29883333333418705,False
j_000855,1539719.0,US_West,US_West,5,6.7,0.0,0.12283333333247962,False
j_073888,1539949.4,Germany,US_West,3,324.8,153.0,5.954666666667521,False
j_128612,1539959.7,Japan,US_West,1,4359.0,109.0,79.915,False
j_110366,1539959.9,India,US_Central,1,8454.1,244.0,493.89558333333855,False
j_128630,1539984.7,Japan,US_Central,1,7679.8,128.0,446.4841111111137,False
j_019109,1540199.8,US_Central,US_East,5,8.2,38.0,0.48744444444167634,False
j_037392,1540218.0,US_East,France,3,123.5,90.0,1.235,False
j_037383,1540283.1,US_East,US_Central,4,41.6,38.0,2.3226666666718665,False
j_019117,1540402.1,US_Central,France,1,21600.0,113.0,224.55263488888878,False
j_000877,1540407.2,US_West,US_Central,5,3.5,39.0,0.19541666666666666,False
j_128613,1540784.5,Japan,US_Central,3,49.0,128.0,2.7823611111111113,False
j_073869,1541147.8,Germany,France,5,8.6,12.0,0.09077777777876084,False
j_037375,1541726.2,US_East,France,5,2.6,90.0,0.027444444445427506,False
j_110377,1541957.6,India,France,1,945.3,137.0,9.978166666667159,False
j_128618,1542148.1,Japan,France,5,2.1,228.0,0.02216666666764973,False
j_092121,1542169.7,Korea,US_West,1,1968.4,134.0,36.08733333333163,False
j_019124,1542457.7,US_Central,France,5,5.5,113.0,0.058055555555555555,False
j_110382,1542469.9,India,US_West,5,2.2,225.0,0.04033333333247962,False
j_128615,1542726.9,Japan,US_West,2,2399.2,109.0,43.78363888888807,False
j_110363,1543013.8,India,France,4,120.4,137.0,1.2708888888879057,False
j_110395,1543163.7,India,France,1,3419.3,137.0,37.91177535222272,False
j_055629,1543309.2,France,US_West,1,21600.0,146.0,780.0349999999979,False
j_037372,1543426.7,US_East,France,1,1708.5,90.0,18.646832516444405,False
j_000873,1543524.0,US_West,France,5,3.7,146.0,0.03905555555506402,False
j_055637,1543762.0,France,France,4,22.2,0.0,0.23433333333284181,False
j_019148,1544393.6,US_Central,US_West,5,9.3,39.0,0.16969444444525936,False
j_019146,1544457.8,US_Central,France,4,26.3,113.0,0.2995277485560859,False
j_000894,1544608.7,US_West,US_West,5,11.6,0.0,0.209444444446126,False
j_092129,1544910.2,Korea,France,1,8755.3,238.0,98.99188545577832,False
j_000875,1545360.5,US_West,France,3,55.8,146.0,0.6354999380005304,False
j_128647,1545563.4,Japan,US_West,5,4.3,109.0,0.07763888888972967,False
j_110380,1545692.3,India,France,1,2899.3,137.0,33.184136324778336,False
j_073874,1545718.4,Germany,US_West,5,7.0,153.0,0.12638888888888888,False
j_110392,1546723.4,India,US_West,2,8948.5,225.0,200.46497222221947,False
j_000886,1547043.6,US_West,France,4,28.9,146.0,0.32913885677671717,False
j_073881,1547222.4,Germany,France,1,5963.6,12.0,67.59711024711217,False
j_110379,1547570.3,India,US_West,1,16375.3,225.0,643.6411388888937,False
j_000888,1547763.2,US_West,France,5,6.2,146.0,0.0706111042216919,False
j_073882,1547833.8,Germany,France,4,86.3,12.0,0.9828610152227527,False
j_128610,1547894.7,Japan,France,5,4.8,228.0,0.05466666133386367,False
j_092138,1547901.4,Korea,US_West,2,925.0,134.0,17.61961111111101,False
j_055635,1548156.8,France,France,1,17467.1,0.0,167.34991666666718,False
j_019107,1548636.8,US_Central,France,5,12.5,113.0,0.14583333333333334,False
j_000850,1548690.1,US_West,France,5,16.1,146.0,0.18783333333441987,False
j_000854,1548846.1,US_West,France,1,8475.1,146.0,90.16238888888957,False
j_000870,1549497.7,US_West,France,5,7.0,146.0,0.08166666666666667,False
j_092123,1549963.1,Korea,US_West,5,10.2,134.0,0.19549999999910747,False
j_000891,1550111.3,US_West,France,3,243.6,146.0,2.8420000000010863,False
j_110361,1550239.8,India,US_West,1,2733.1,225.0,58.867555555558,False
j_110394,1550970.7,India,France,1,16627.3,137.0,149.32683333333387,False
j_000882,1550998.8,US_West,US_West,3,48.9,0.0,0.937249999998215,False
j_019102,1551249.4,US_Central,US_West,1,3302.7,39.0,77.24222222222068,False
j_128649,1551251.6,Japan,US_West,4,28.9,109.0,0.5539166666648816,False
j_073878,1551387.8,Germany,France,1,2607.2,12.0,27.75622222222168,False
j_110355,1551998.4,India,US_West,1,1272.8,225.0,30.40577777777889,False
j_110353,1552237.0,India,France,1,7246.6,137.0,71.16266666666746,False
j_128611,1552348.5,Japan,US_West,1,16790.9,109.0,869.5875555555498,False
j_000887,1552461.3,US_West,US_West,5,3.2,0.0,0.07644444444333204,False
j_110391,1552565.4,India,US_West,4,23.6,225.0,0.5637777777800026,False
j_128637,1552573.0,Japan,France,4,38.7,228.0,0.4084999999995085,False
j_092141,1552648.5,Korea,US_West,4,12.6,134.0,0.3010000000022248,False
j_092105,1552804.2,Korea,France,4,59.4,238.0,0.6269999999990169,False
j_000861,1553016.9,US_West,France,5,3.8,146.0,0.04011111111160264,False
j_000892,1553235.2,US_West,US_East,5,2.2,74.0,0.13200001221942825,False
j_073867,1553574.2,Germany,US_West,1,4789.0,153.0,189.09055555555446,False
j_055611,1554323.2,France,US_East,1,8420.7,90.0,503.62413598221934,False
j_019126,1554530.3,US_Central,US_East,2,2802.1,38.0,166.94133705389442,False
j_110396,1554791.3,India,France,1,7832.5,137.0,70.99255555555541,False
j_110383,1555113.1,India,US_West,5,2.2,225.0,0.05255555555444314,False
j_055615,1555120.8,France,US_East,3,200.2,90.0,11.944778217774983,False
j_128697,1555439.3,Japan,US_East,5,1.7,172.0,0.10105555555278746,False
j_092163,1555997.7,Korea,US_West,5,13.9,134.0,0.6602499999955762,False
j_110428,1556157.9,India,France,2,318.2,137.0,3.0052222222217826,False
j_092178,1556201.4,Korea,US_West,3,188.0,134.0,8.93,False
j_128696,1557010.1,Japan,France,5,8.9,228.0,0.08405555555467598,False
j_110444,1557165.1,India,US_West,1,6288.1,225.0,357.3125277777848,False
j_073920,1557232.5,Germany,US_West,1,3663.7,153.0,199.64597222221943,False
j_092172,1557394.4,Korea,France,5,5.3,238.0,0.05005555555599535,False
j_055684,1557784.5,France,US_West,1,21600.0,146.0,1343.8183333333334,False
j_128682,1557818.2,Japan,France,5,7.3,228.0,0.06894444444488423,False
j_019155,1557832.3,US_Central,France,5,5.0,113.0,0.04722222222222222,False
j_055676,1557917.7,France,France,1,8570.0,0.0,69.99058333333342,False
j_073905,1558076.4,Germany,US_West,3,1763.6,153.0,96.48211111111553,False
j_000907,1558140.2,US_West,US_West,5,3.2,0.0,0.1519999999977881,False
j_055657,1559327.3,France,France,1,4936.7,0.0,40.43936111111071,False
j_128654,1559581.8,Japan,France,4,19.4,228.0,0.16705555555475357,False
j_055677,1559693.1,France,France,1,3328.5,0.0,27.971416666666563,False
j_019166,1559723.1,US_Central,US_West,4,44.7,39.0,2.6695833333305523,False
j_019197,1560043.0,US_Central,France,1,1556.3,113.0,13.401472222222623,False
j_092190,1560077.7,Korea,France,5,2.7,238.0,0.023249999999599015,False
j_073946,1560194.5,Germany,US_East,3,119.9,95.0,7.194000666105524,False
j_092173,1560546.5,Korea,US_East,5,2.3,193.0,0.13800001278057175,False
j_073902,1560606.7,Germany,US_East,2,4742.5,95.0,287.8268988516666,False
j_092162,1560985.0,Korea,US_West,5,6.3,134.0,0.376250000002781,False
j_110417,1561035.1,India,US_West,2,953.0,225.0,56.915277777777774,False
j_055658,1561339.1,France,US_West,2,1668.8,146.0,100.67761111111413,False
j_092191,1561609.2,Korea,France,4,38.0,238.0,0.32722222222222225,False
j_128689,1561816.7,Japan,US_East,5,2.7,172.0,0.16200001499720604,False
j_055689,1562098.7,France,US_East,1,6808.3,90.0,416.5355178238917,False
j_055682,1562192.4,France,US_West,1,4163.9,146.0,255.46913888888292,False
j_092195,1562228.6,Korea,US_East,5,7.1,193.0,0.4260000394500324,False
j_073911,1562701.2,Germany,France,2,537.0,12.0,4.0275,False
j_092156,1562788.2,Korea,US_East,5,15.9,193.0,0.9716666666609752,False
j_000900,1563113.9,US_West,France,2,3561.3,146.0,26.709750000000348,False
j_128685,1563174.2,Japan,US_West,1,6005.8,109.0,370.4560555555584,False
j_073947,1563562.9,Germany,US_West,1,3553.7,153.0,218.77802777777484,False
j_128668,1563927.9,Japan,US_East,5,7.0,172.0,0.42777777777777776,False
j_019162,1563936.4,US_Central,US_East,5,3.5,38.0,0.21388888888888888,False
j_092183,1564124.7,Korea,US_West,5,15.3,134.0,0.9392500000028586,False
j_037410,1564156.9,US_East,US_East,4,37.5,0.0,2.2916666666666665,False
j_128679,1564175.1,Japan,France,4,40.8,228.0,0.30600000000034927,False
j_092165,1564580.9,Korea,US_West,5,5.5,134.0,0.3376388888888889,False
j_128659,1564925.2,Japan,France,5,1.0,228.0,0.0075,False
j_037405,1565764.0,US_East,France,5,7.2,90.0,0.05399999999965075,False
j_019164,1565863.6,US_Central,France,1,2595.7,113.0,19.46774999999965,False
j_128675,1565904.3,Japan,US_West,5,5.1,109.0,0.31308333333905064,False
j_055687,1566002.1,France,France,1,11383.2,0.0,90.02433333333303,False
j_019181,1566111.9,US_Central,US_East,2,215.4,38.0,13.223167863327618,False
j_073915,1566417.9,Germany,US_West,1,5432.7,153.0,341.52691666666345,False
j_110447,1566527.7,India,US_West,4,29.6,225.0,1.8335555555613245,False
j_073943,1566561.5,Germany,France,1,2595.9,12.0,19.469249999999303,False
j_092153,1566603.4,Korea,US_East,5,5.6,193.0,0.3437778088946062,False
j_092175,1567125.5,Korea,US_West,5,7.2,134.0,0.4459999999971155,False
j_037449,1567411.6,US_East,US_West,5,8.2,74.0,0.50794444444156,False
j_073916,1567491.0,Germany,France,5,2.3,12.0,0.017250000000349246,False
j_092150,1567571.7,Korea,US_East,5,2.9,193.0,0.17802779388317158,False
j_073939,1567603.5,Germany,US_East,4,41.5,95.0,2.5476391194444448,False
j_092192,1567806.6,Korea,France,5,2.1,238.0,0.015750000000698493,False
j_073940,1567818.2,Germany,US_West,4,13.4,153.0,0.8300555555497865,False
j_128663,1567892.4,Japan,US_East,4,13.4,172.0,0.8226111855498384,False
j_128670,1568613.5,Japan,France,5,1.2,228.0,0.008999999999650754,False
j_073904,1568637.8,Germany,France,1,5402.7,12.0,42.22066666666632,False
j_037421,1568829.6,US_East,France,1,1527.8,90.0,11.668888888889278,False
j_000904,1569020.7,US_West,US_West,2,2234.8,0.0,142.1123333333362,False
j_073922,1569096.5,Germany,US_West,2,253.0,153.0,15.671944444444444,False
j_019160,1569492.9,US_Central,France,4,23.3,113.0,0.17475000000034924,False
j_073934,1569735.6,Germany,France,4,33.6,12.0,0.26133333333405767,False
j_128691,1569840.3,Japan,US_East,1,3573.0,172.0,214.38001985,False
j_092158,1570374.1,Korea,US_East,4,62.1,193.0,3.726000345005588,False
j_092193,1570411.6,Korea,US_East,5,9.9,193.0,0.5940000549944121,False
j_110406,1570519.1,India,US_East,1,4186.6,204.0,251.1960232588945,False
j_092199,1570573.7,Korea,France,5,2.3,238.0,0.01788888888925107,False
j_128681,1570675.2,Japan,France,4,36.7,228.0,0.2854444444440823,False
j_128698,1570882.9,Japan,France,5,8.6,228.0,0.06688888888961325,False
j_128684,1571601.6,Japan,US_East,5,1.9,172.0,0.11400001054996763,False
j_128658,1571686.9,Japan,France,3,168.7,228.0,1.3121111111107489,False
j_110440,1571751.2,India,France,4,63.6,137.0,0.494666666667391,False
j_055660,1571783.1,France,US_East,4,76.4,90.0,4.584000424438857,False
j_092169,1572350.0,Korea,US_East,3,60.1,193.0,3.6060003338944773,False
j_128676,1572398.5,Japan,France,4,18.3,228.0,0.14233333333369552,False
j_073919,1572411.0,Germany,US_East,5,4.3,95.0,0.25800002389168286,False
j_019191,1572666.3,US_Central,France,1,8241.7,113.0,70.08988888888852,False
j_037419,1572722.3,US_East,France,1,9857.2,90.0,85.90502777777742,False
j_073925,1573118.6,Germany,US_East,1,9460.9,95.0,581.3406992272166,False
j_037422,1573797.0,US_East,France,1,5241.6,90.0,44.30183333333414,False
j_037441,1574113.8,US_East,US_East,1,14103.3,0.0,881.2835349233366,False
j_128651,1575204.9,Japan,France,4,39.2,228.0,0.32666666666627864,False
j_055670,1575310.3,France,France,1,5917.0,0.0,51.457361111111176,False
j_110437,1575476.7,India,France,2,292.9,137.0,2.440833333332557,False
j_110436,1575676.0,India,France,4,78.9,137.0,0.6574999999992239,False
j_019154,1576032.8,US_Central,US_East,5,6.2,38.0,0.37200003444165053,False
j_092154,1576107.6,Korea,France,4,49.3,238.0,0.4108333333337214,False
j_092161,1576220.0,Korea,US_East,4,44.3,193.0,2.658000246113905,False
j_019151,1576583.1,US_Central,France,2,1904.4,113.0,16.338749999999223,False
j_055668,1576644.8,France,US_East,1,13848.4,90.0,877.3700208622164,False
j_128666,1576742.0,Japan,France,5,5.7,228.0,0.04749999999961195,False
j_037420,1576956.6,US_East,France,4,21.4,90.0,0.1842777777769758,False
j_037434,1576993.5,US_East,US_East,2,3327.8,0.0,203.3655555555584,False
j_110405,1577252.1,India,US_East,5,2.4,204.0,0.14666666666097525,False
j_019198,1577649.4,US_Central,US_East,2,1045.9,38.0,63.91611111110542,False
j_128661,1577665.7,Japan,US_East,5,6.8,172.0,0.4155555555584013,False
j_128695,1577729.6,Japan,France,4,45.4,228.0,0.39094444444364246,False
j_128686,1577919.2,Japan,US_Central,4,27.7,128.0,1.7466388888859525,False
j_000933,1578479.9,US_West,US_Central,1,7158.6,39.0,461.2165542305614,False
j_110435,1578606.5,India,US_East,2,5478.4,204.0,346.9797977777719,False
j_000928,1578886.0,US_West,France,2,1220.0,146.0,10.505555555555556,False
j_128678,1578931.1,Japan,France,4,56.9,228.0,0.48997222222142023,False
j_110401,1578937.3,India,US_East,5,13.2,204.0,0.8066666666638209,False
j_000905,1579008.9,US_West,US_East,4,52.4,74.0,3.202222222216531,False
j_092184,1579730.7,Korea,US_Central,4,29.8,153.0,1.8790555555584918,False
j_055655,1579809.6,France,US_East,4,17.8,90.0,1.0877777777806235,False
j_073918,1580051.6,Germany,France,4,54.4,12.0,0.46844444444364247,False
j_000906,1580313.1,US_West,France,1,2365.6,146.0,22.902333333334344,False
j_037412,1580387.8,US_East,US_East,1,1793.6,0.0,115.54689878556171,False
j_128667,1580426.0,Japan,France,1,1453.1,228.0,14.127361111112016,False
j_110410,1580471.3,India,US_East,2,1030.0,204.0,66.3777835,False
